File_Name,Barcode_ID,Portal,Collection_Code,Date,File_Path
LSU00169318_1.JPG,LSU00169318,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169318_1.JPG
LSU00169351.JPG,LSU00169351,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169351.JPG
LSU00169310_1.JPG,LSU00169310,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169310_1.JPG
LSU00169310_5.JPG,LSU00169310,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169310_5.JPG
LSU00169328.JPG,LSU00169328,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169328.JPG
LSU00169303_5.JPG,LSU00169303,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169303_5.JPG
LSU00169303_1.JPG,LSU00169303,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169303_1.JPG
LSU00169304_1.JPG,LSU00169304,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169304_1.JPG
LSU00169304_5.JPG,LSU00169304,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169304_5.JPG
LSU00169306_5.JPG,LSU00169306,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169306_5.JPG
LSU00169306_1.JPG,LSU00169306,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169306_1.JPG
LSU00169330.JPG,LSU00169330,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169330.JPG
LSU00169302_1.JPG,LSU00169302,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169302_1.JPG
LSU00169302_5.JPG,LSU00169302,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169302_5.JPG
LSU00169329.JPG,LSU00169329,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169329.JPG
LSU00169334.JPG,LSU00169334,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169334.JPG
LSU00169308_5.JPG,LSU00169308,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169308_5.JPG
LSU00169308_1.JPG,LSU00169308,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169308_1.JPG
LSU00169349.JPG,LSU00169349,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169349.JPG
LSU00169356.JPG,LSU00169356,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169356.JPG
LSU00169324.JPG,LSU00169324,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169324.JPG
LSU00169309_5.JPG,LSU00169309,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169309_5.JPG
LSU00169309_1.JPG,LSU00169309,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169309_1.JPG
LSU00169307_1.JPG,LSU00169307,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169307_1.JPG
LSU00169307_5.JPG,LSU00169307,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169307_5.JPG
LSU00169339.JPG,LSU00169339,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169339.JPG
LSU00169319_1.JPG,LSU00169319,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169319_1.JPG
LSU00169319_2.JPG,LSU00169319,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169319_2.JPG
LSU00169326.JPG,LSU00169326,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169326.JPG
LSU00169322.JPG,LSU00169322,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169322.JPG
LSU00169325_1.JPG,LSU00169325,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169325_1.JPG
LSU00169325_2.JPG,LSU00169325,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169325_2.JPG
LSU00169350.JPG,LSU00169350,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169350.JPG
LSU00169352.JPG,LSU00169352,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169352.JPG
LSU00169332.JPG,LSU00169332,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169332.JPG
LSU00169311_5.JPG,LSU00169311,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169311_5.JPG
LSU00169311_1.JPG,LSU00169311,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/169/LSU00169311_1.JPG
LSU00131421.JPG,LSU00131421,Algae,LSU,2019-07-23 10:24:48,/data/LSUCollections/Algae/LSU/00/131/LSU00131421.JPG
