catalogNumber,large JPG,thumbnail,webview
LSU00163405,http://cyberfloralouisiana.com/images/LSUCollections/Fungi/LSU/00/163/LSU00163405_1_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Fungi/LSU/00/163/LSU00163405_1_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Fungi/LSU/00/163/LSU00163405_1_WR.JPG
LSU00163405,http://cyberfloralouisiana.com/images/LSUCollections/Fungi/LSU/00/163/LSU00163405_2_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Fungi/LSU/00/163/LSU00163405_2_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Fungi/LSU/00/163/LSU00163405_2_WR.JPG
