catalogNumber,large JPG,thumbnail,webview
NLU0051011,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/051/NLU0051011_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/051/NLU0051011_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/051/NLU0051011_WR.JPG
NLU0052277,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/052/NLU0052277_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/052/NLU0052277_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/052/NLU0052277_WR.JPG
NLU0052357,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/052/NLU0052357_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/052/NLU0052357_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/052/NLU0052357_WR.JPG
NLU0053862,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/053/NLU0053862_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/053/NLU0053862_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/053/NLU0053862_WR.JPG
NLU0054030,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054030_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054030_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054030_WR.JPG
NLU0054289,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054289_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054289_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054289_WR.JPG
NLU0054635,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054635_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054635_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054635_WR.JPG
NLU0054794,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054794_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054794_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054794_WR.JPG
NLU0054856,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054856_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054856_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/054/NLU0054856_WR.JPG
NLU0055292,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055292_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055292_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055292_WR.JPG
NLU0055402,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055402_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055402_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055402_WR.JPG
NLU0055589,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055589_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055589_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055589_WR.JPG
NLU0055977,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055977_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055977_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/055/NLU0055977_WR.JPG
NLU0056041,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056041_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056041_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056041_WR.JPG
NLU0056135,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056135_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056135_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056135_WR.JPG
NLU0056540,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056540_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056540_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056540_WR.JPG
NLU0056720,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056720_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056720_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056720_WR.JPG
NLU0056990,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056990_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056990_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/056/NLU0056990_WR.JPG
NLU0057004,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057004_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057004_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057004_WR.JPG
NLU0057111,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057111_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057111_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057111_WR.JPG
NLU0057236,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057236_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057236_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057236_WR.JPG
NLU0057946,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057946_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057946_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/057/NLU0057946_WR.JPG
NLU0058620,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/058/NLU0058620_L.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/058/NLU0058620_TN.JPG,http://cyberfloralouisiana.com/images/LSUCollections/Vascular/NLU/0/058/NLU0058620_WR.JPG
